nohup: ignoring input
Experiment 4: adapt to gravity×1 on HalfCheetah-v5, 25 total runs, adapt_steps=100000, partition 4/6, device=cuda
[  28000 / 100000]  ep  28  reward(norm): 1774.887  reward(raw):  1774.9  len: 1000  time: 21.89s
[  29000 / 100000]  ep  29  reward(norm): 1805.341  reward(raw):  1805.3  len: 1000  time: 24.65s
[  30000 / 100000]  ep  30  reward(norm): 1734.205  reward(raw):  1734.2  len: 1000  time: 24.59s
[  31000 / 100000]  ep  31  reward(norm): 1791.176  reward(raw):  1791.2  len: 1000  time: 22.67s
[  32000 / 100000]  ep  32  reward(norm): 1783.887  reward(raw):  1783.9  len: 1000  time: 24.54s
[  33000 / 100000]  ep  33  reward(norm): 1835.490  reward(raw):  1835.5  len: 1000  time: 24.41s
[  34000 / 100000]  ep  34  reward(norm): 1835.715  reward(raw):  1835.7  len: 1000  time: 22.96s
[  35000 / 100000]  ep  35  reward(norm): 1815.643  reward(raw):  1815.6  len: 1000  time: 25.39s
[  36000 / 100000]  ep  36  reward(norm): 1832.047  reward(raw):  1832.0  len: 1000  time: 24.88s
[  37000 / 100000]  ep  37  reward(norm): 1824.130  reward(raw):  1824.1  len: 1000  time: 22.69s
[  38000 / 100000]  ep  38  reward(norm): 1809.482  reward(raw):  1809.5  len: 1000  time: 24.51s
[  39000 / 100000]  ep  39  reward(norm): 1782.700  reward(raw):  1782.7  len: 1000  time: 22.89s
[  40000 / 100000]  ep  40  reward(norm): 1763.663  reward(raw):  1763.7  len: 1000  time: 23.66s
[  41000 / 100000]  ep  41  reward(norm): 1816.161  reward(raw):  1816.2  len: 1000  time: 23.71s
[  42000 / 100000]  ep  42  reward(norm): 1846.474  reward(raw):  1846.5  len: 1000  time: 24.83s
[  43000 / 100000]  ep  43  reward(norm): 1839.423  reward(raw):  1839.4  len: 1000  time: 27.09s
[  44000 / 100000]  ep  44  reward(norm): 1806.959  reward(raw):  1807.0  len: 1000  time: 25.21s
[  45000 / 100000]  ep  45  reward(norm): 1848.819  reward(raw):  1848.8  len: 1000  time: 23.02s
[  46000 / 100000]  ep  46  reward(norm): 1810.257  reward(raw):  1810.3  len: 1000  time: 23.21s
[  47000 / 100000]  ep  47  reward(norm): 1827.995  reward(raw):  1828.0  len: 1000  time: 25.61s
[  48000 / 100000]  ep  48  reward(norm): 1834.693  reward(raw):  1834.7  len: 1000  time: 23.32s
[  49000 / 100000]  ep  49  reward(norm): 1825.740  reward(raw):  1825.7  len: 1000  time: 22.92s
[  50000 / 100000]  ep  50  reward(norm): 1813.328  reward(raw):  1813.3  len: 1000  time: 23.69s
[  51000 / 100000]  ep  51  reward(norm): 1832.067  reward(raw):  1832.1  len: 1000  time: 24.11s
[  52000 / 100000]  ep  52  reward(norm): 1832.920  reward(raw):  1832.9  len: 1000  time: 26.27s
[  53000 / 100000]  ep  53  reward(norm): 1866.024  reward(raw):  1866.0  len: 1000  time: 24.64s
[  54000 / 100000]  ep  54  reward(norm): 1853.048  reward(raw):  1853.0  len: 1000  time: 25.57s
[  55000 / 100000]  ep  55  reward(norm): 1827.017  reward(raw):  1827.0  len: 1000  time: 26.55s
[  56000 / 100000]  ep  56  reward(norm): 1826.306  reward(raw):  1826.3  len: 1000  time: 25.48s
[  57000 / 100000]  ep  57  reward(norm): 1870.578  reward(raw):  1870.6  len: 1000  time: 25.81s
[  58000 / 100000]  ep  58  reward(norm): 1855.850  reward(raw):  1855.8  len: 1000  time: 26.25s
[  59000 / 100000]  ep  59  reward(norm): 1840.710  reward(raw):  1840.7  len: 1000  time: 26.93s
[  60000 / 100000]  ep  60  reward(norm): 1865.454  reward(raw):  1865.5  len: 1000  time: 26.40s
[  61000 / 100000]  ep  61  reward(norm): 1857.906  reward(raw):  1857.9  len: 1000  time: 26.83s
[  62000 / 100000]  ep  62  reward(norm): 1785.551  reward(raw):  1785.6  len: 1000  time: 27.35s
[  63000 / 100000]  ep  63  reward(norm): 1859.649  reward(raw):  1859.6  len: 1000  time: 21.50s
[  64000 / 100000]  ep  64  reward(norm): 1845.613  reward(raw):  1845.6  len: 1000  time: 27.25s
[  65000 / 100000]  ep  65  reward(norm): 1874.094  reward(raw):  1874.1  len: 1000  time: 25.85s
[  66000 / 100000]  ep  66  reward(norm): 1928.781  reward(raw):  1928.8  len: 1000  time: 24.34s
[  67000 / 100000]  ep  67  reward(norm): 1891.790  reward(raw):  1891.8  len: 1000  time: 25.23s
[  68000 / 100000]  ep  68  reward(norm): 1897.284  reward(raw):  1897.3  len: 1000  time: 25.00s
[  69000 / 100000]  ep  69  reward(norm): 1913.408  reward(raw):  1913.4  len: 1000  time: 23.92s
[  70000 / 100000]  ep  70  reward(norm): 1919.702  reward(raw):  1919.7  len: 1000  time: 22.54s
[  71000 / 100000]  ep  71  reward(norm): 1879.806  reward(raw):  1879.8  len: 1000  time: 24.42s
[  72000 / 100000]  ep  72  reward(norm): 1930.091  reward(raw):  1930.1  len: 1000  time: 18.22s
[  73000 / 100000]  ep  73  reward(norm): 1862.425  reward(raw):  1862.4  len: 1000  time: 22.21s
[  74000 / 100000]  ep  74  reward(norm): 1875.664  reward(raw):  1875.7  len: 1000  time: 20.37s
[  75000 / 100000]  ep  75  reward(norm): 1884.215  reward(raw):  1884.2  len: 1000  time: 25.87s
[  76000 / 100000]  ep  76  reward(norm): 1887.413  reward(raw):  1887.4  len: 1000  time: 24.38s
[  77000 / 100000]  ep  77  reward(norm): 1919.958  reward(raw):  1920.0  len: 1000  time: 24.02s
[  78000 / 100000]  ep  78  reward(norm): 1862.539  reward(raw):  1862.5  len: 1000  time: 22.15s
[  79000 / 100000]  ep  79  reward(norm): 1919.045  reward(raw):  1919.0  len: 1000  time: 20.91s
[  80000 / 100000]  ep  80  reward(norm): 1884.493  reward(raw):  1884.5  len: 1000  time: 21.74s
[  81000 / 100000]  ep  81  reward(norm): 1879.702  reward(raw):  1879.7  len: 1000  time: 22.95s
[  82000 / 100000]  ep  82  reward(norm): 1923.703  reward(raw):  1923.7  len: 1000  time: 25.18s
[  83000 / 100000]  ep  83  reward(norm): 1922.936  reward(raw):  1922.9  len: 1000  time: 23.50s
[  84000 / 100000]  ep  84  reward(norm): 1908.026  reward(raw):  1908.0  len: 1000  time: 18.30s
[  85000 / 100000]  ep  85  reward(norm): 1908.159  reward(raw):  1908.2  len: 1000  time: 24.48s
[  86000 / 100000]  ep  86  reward(norm): 1961.113  reward(raw):  1961.1  len: 1000  time: 19.67s
[  87000 / 100000]  ep  87  reward(norm): 1955.202  reward(raw):  1955.2  len: 1000  time: 17.21s
[  88000 / 100000]  ep  88  reward(norm): 1916.321  reward(raw):  1916.3  len: 1000  time: 23.78s
[  89000 / 100000]  ep  89  reward(norm): 1901.604  reward(raw):  1901.6  len: 1000  time: 22.29s
[  90000 / 100000]  ep  90  reward(norm): 1915.728  reward(raw):  1915.7  len: 1000  time: 24.18s
[  91000 / 100000]  ep  91  reward(norm): 1932.287  reward(raw):  1932.3  len: 1000  time: 20.74s
[  92000 / 100000]  ep  92  reward(norm): 1876.950  reward(raw):  1876.9  len: 1000  time: 21.11s
[  93000 / 100000]  ep  93  reward(norm): 1922.593  reward(raw):  1922.6  len: 1000  time: 21.13s
[  94000 / 100000]  ep  94  reward(norm): 1963.686  reward(raw):  1963.7  len: 1000  time: 20.72s
[  95000 / 100000]  ep  95  reward(norm): 1939.190  reward(raw):  1939.2  len: 1000  time: 23.12s
[  96000 / 100000]  ep  96  reward(norm): 1926.399  reward(raw):  1926.4  len: 1000  time: 26.98s
[  97000 / 100000]  ep  97  reward(norm): 1919.852  reward(raw):  1919.9  len: 1000  time: 23.11s
[  98000 / 100000]  ep  98  reward(norm): 1919.611  reward(raw):  1919.6  len: 1000  time: 25.37s
[  99000 / 100000]  ep  99  reward(norm): 1922.274  reward(raw):  1922.3  len: 1000  time: 21.63s
[ 100000 / 100000]  ep 100  reward(norm): 1946.235  reward(raw):  1946.2  len: 1000  time: 25.01s
[17/25] gaussian_HalfCheetah-v5_seed3_gravityx1_wmfrozen
[   1000 / 100000]  ep   1  reward(norm): -399.832  reward(raw): -399.8  len: 1000  time: 0.15s
[   2000 / 100000]  ep   2  reward(norm): -215.391  reward(raw): -215.4  len: 1000  time: 0.15s
[   3000 / 100000]  ep   3  reward(norm): -255.172  reward(raw): -255.2  len: 1000  time: 0.16s
[   4000 / 100000]  ep   4  reward(norm): -235.236  reward(raw): -235.2  len: 1000  time: 0.16s
[   5000 / 100000]  ep   5  reward(norm): -263.519  reward(raw): -263.5  len: 1000  time: 0.15s
[   6000 / 100000]  ep   6  reward(norm): 823.290  reward(raw): 823.3  len: 1000  time: 4.96s
[   7000 / 100000]  ep   7  reward(norm): 871.833  reward(raw): 871.8  len: 1000  time: 4.19s
[   8000 / 100000]  ep   8  reward(norm): 922.678  reward(raw): 922.7  len: 1000  time: 5.18s
[   9000 / 100000]  ep   9  reward(norm): 1053.262  reward(raw): 1053.3  len: 1000  time: 4.07s
[  10000 / 100000]  ep  10  reward(norm): 1021.462  reward(raw): 1021.5  len: 1000  time: 4.62s
[  11000 / 100000]  ep  11  reward(norm): 1096.802  reward(raw): 1096.8  len: 1000  time: 4.65s
[  12000 / 100000]  ep  12  reward(norm): 998.756  reward(raw): 998.8  len: 1000  time: 4.46s
[  13000 / 100000]  ep  13  reward(norm): 1026.936  reward(raw): 1026.9  len: 1000  time: 5.13s
[  14000 / 100000]  ep  14  reward(norm): 898.171  reward(raw): 898.2  len: 1000  time: 5.09s
[  15000 / 100000]  ep  15  reward(norm): 704.591  reward(raw): 704.6  len: 1000  time: 5.08s
[  16000 / 100000]  ep  16  reward(norm): 923.800  reward(raw): 923.8  len: 1000  time: 4.70s
[  17000 / 100000]  ep  17  reward(norm): 884.023  reward(raw): 884.0  len: 1000  time: 4.91s
[  18000 / 100000]  ep  18  reward(norm): 965.293  reward(raw): 965.3  len: 1000  time: 4.32s
[  19000 / 100000]  ep  19  reward(norm): 877.751  reward(raw): 877.8  len: 1000  time: 5.23s
[  20000 / 100000]  ep  20  reward(norm): 958.195  reward(raw): 958.2  len: 1000  time: 4.91s
[  21000 / 100000]  ep  21  reward(norm): 709.613  reward(raw): 709.6  len: 1000  time: 4.14s
[  22000 / 100000]  ep  22  reward(norm): 907.140  reward(raw): 907.1  len: 1000  time: 5.03s
[  23000 / 100000]  ep  23  reward(norm): 773.152  reward(raw): 773.2  len: 1000  time: 4.55s
[  24000 / 100000]  ep  24  reward(norm): 900.010  reward(raw): 900.0  len: 1000  time: 4.13s
[  25000 / 100000]  ep  25  reward(norm): 1004.472  reward(raw): 1004.5  len: 1000  time: 5.13s
[  26000 / 100000]  ep  26  reward(norm): 1035.187  reward(raw): 1035.2  len: 1000  time: 5.27s
[  27000 / 100000]  ep  27  reward(norm): 969.567  reward(raw): 969.6  len: 1000  time: 4.24s
[  28000 / 100000]  ep  28  reward(norm): 931.830  reward(raw): 931.8  len: 1000  time: 4.92s
[  29000 / 100000]  ep  29  reward(norm): 823.102  reward(raw): 823.1  len: 1000  time: 4.70s
[  30000 / 100000]  ep  30  reward(norm): 920.802  reward(raw): 920.8  len: 1000  time: 5.08s
[  31000 / 100000]  ep  31  reward(norm): 845.070  reward(raw): 845.1  len: 1000  time: 4.84s
[  32000 / 100000]  ep  32  reward(norm): 758.810  reward(raw): 758.8  len: 1000  time: 5.09s
[  33000 / 100000]  ep  33  reward(norm): 802.531  reward(raw): 802.5  len: 1000  time: 4.36s
[  34000 / 100000]  ep  34  reward(norm): 884.175  reward(raw): 884.2  len: 1000  time: 4.48s
[  35000 / 100000]  ep  35  reward(norm): 946.132  reward(raw): 946.1  len: 1000  time: 4.20s
[  36000 / 100000]  ep  36  reward(norm): 784.206  reward(raw): 784.2  len: 1000  time: 4.19s
[  37000 / 100000]  ep  37  reward(norm): 852.314  reward(raw): 852.3  len: 1000  time: 4.18s
[  38000 / 100000]  ep  38  reward(norm): 887.685  reward(raw): 887.7  len: 1000  time: 4.85s
[  39000 / 100000]  ep  39  reward(norm): 1018.717  reward(raw): 1018.7  len: 1000  time: 3.63s
[  40000 / 100000]  ep  40  reward(norm): 887.809  reward(raw): 887.8  len: 1000  time: 3.56s
[  41000 / 100000]  ep  41  reward(norm): 1032.896  reward(raw): 1032.9  len: 1000  time: 3.96s
[  42000 / 100000]  ep  42  reward(norm): 820.060  reward(raw): 820.1  len: 1000  time: 4.99s
[  43000 / 100000]  ep  43  reward(norm): 916.487  reward(raw): 916.5  len: 1000  time: 4.31s
[  44000 / 100000]  ep  44  reward(norm): 752.379  reward(raw): 752.4  len: 1000  time: 4.26s
[  45000 / 100000]  ep  45  reward(norm): 714.410  reward(raw): 714.4  len: 1000  time: 5.04s
[  46000 / 100000]  ep  46  reward(norm): 717.911  reward(raw): 717.9  len: 1000  time: 4.93s
[  47000 / 100000]  ep  47  reward(norm): 744.835  reward(raw): 744.8  len: 1000  time: 5.20s
[  48000 / 100000]  ep  48  reward(norm): 880.739  reward(raw): 880.7  len: 1000  time: 5.07s
[  49000 / 100000]  ep  49  reward(norm): 876.200  reward(raw): 876.2  len: 1000  time: 5.18s
[  50000 / 100000]  ep  50  reward(norm): 771.556  reward(raw): 771.6  len: 1000  time: 4.88s
[  51000 / 100000]  ep  51  reward(norm): 749.219  reward(raw): 749.2  len: 1000  time: 5.04s
[  52000 / 100000]  ep  52  reward(norm): 863.066  reward(raw): 863.1  len: 1000  time: 5.24s
[  53000 / 100000]  ep  53  reward(norm): 758.198  reward(raw): 758.2  len: 1000  time: 3.91s
[  54000 / 100000]  ep  54  reward(norm): 780.973  reward(raw): 781.0  len: 1000  time: 4.03s
[  55000 / 100000]  ep  55  reward(norm): 786.467  reward(raw): 786.5  len: 1000  time: 4.98s
[  56000 / 100000]  ep  56  reward(norm): 856.918  reward(raw): 856.9  len: 1000  time: 4.56s
[  57000 / 100000]  ep  57  reward(norm): 886.149  reward(raw): 886.1  len: 1000  time: 4.51s
[  58000 / 100000]  ep  58  reward(norm): 922.636  reward(raw): 922.6  len: 1000  time: 4.13s
[  59000 / 100000]  ep  59  reward(norm): 899.867  reward(raw): 899.9  len: 1000  time: 5.19s
[  60000 / 100000]  ep  60  reward(norm): 742.956  reward(raw): 743.0  len: 1000  time: 5.05s
